day,queue_time,entry_time,side,score,queue_price,entry,sl,tp,outcome,exit_price,exit_time,r_price,atr,prob,prob_edge,mfe_r,mae_r,chase_atr,pnl_usd,be05_usd,be10_usd,lock60_usd
2026-04-01,2026-04-01 01:15:00+00:00,2026-04-01 01:23:00+00:00,BUY,4.0,4669.06,4669.17,4656.861543105611,4693.7869137887765,TP,4693.7869137887765,2026-04-01 01:40:00+00:00,12.308456894388287,12.308456894388287,0.8419743429748419,0.7498118907952034,2.1221181683553367,0.04630962312258535,0.00893694481310847,48.2338275775528,48.2338275775528,48.2338275775528,19.84399999999914
2026-04-01,2026-04-01 02:15:00+00:00,2026-04-01 02:17:00+00:00,BUY,4.5,4676.08,4678.64,4662.897338916334,4710.125322167333,TP,4710.125322167333,2026-04-01 03:18:00+00:00,15.74266108366662,15.74266108366662,0.9151711892942581,0.851043449322173,2.037774924423907,0.43639381953840556,0.16261545531564928,61.95064433466585,61.95064433466585,61.95064433466585,18.443999999999942
2026-04-01,2026-04-01 03:00:00+00:00,2026-04-01 03:01:00+00:00,BUY,5.8,4696.14,4697.68,4683.1201521775365,4726.799695644928,SL,4683.1201521775365,2026-04-01 04:41:00+00:00,14.559847822463777,14.559847822463777,0.7127553819921335,0.4458905323747333,1.812518944001832,1.1284458601724625,0.10577033625474866,-29.71969564492756,-0.6,-0.6,16.943999999999868
2026-04-01,2026-04-01 07:00:00+00:00,2026-04-01 07:01:00+00:00,SELL,4.3,4681.8,4681.85,4694.382719412006,4656.7845611759885,SL,4694.382719412006,2026-04-01 08:34:00+00:00,12.5327194120059,12.5327194120059,0.6541927630727158,0.5393610880309956,1.1904838454858602,1.057232637579596,-0.003989557122956385,-26.045438824010926,-0.98,-0.98,14.176000000000858
2026-04-01,2026-04-01 06:15:00+00:00,2026-04-01 06:15:00+00:00,SELL,5.0,4689.32,4689.32,4704.210335919672,4659.539328160656,SL,4704.210335919672,2026-04-01 09:24:00+00:00,14.890335919672028,14.890335919672028,0.8835528894268929,0.8839673713550966,1.503659831503155,1.0328846899740638,-0.0,-30.780671839344,-1.0,-1.0,23.11999999999898
2026-04-01,2026-04-01 05:00:00+00:00,2026-04-01 05:03:00+00:00,SELL,4.3,4692.55,4689.12,4707.13518078445,4653.089638431099,SL,4707.13518078445,2026-04-01 09:25:00+00:00,18.015180784450628,18.015180784450628,0.6909350282313017,0.6355521971501616,1.2317389575769546,1.1162807767856062,0.19039498082421763,-36.83036156890084,-0.8,-0.8,23.0799999999992
2026-04-01,2026-04-01 06:00:00+00:00,2026-04-01 06:15:00+00:00,SELL,5.0,4684.26,4689.32,4704.965772215006,4658.028455569987,SL,4704.965772215006,2026-04-01 09:25:00+00:00,15.645772215006252,15.645772215006252,0.7842588257883905,0.7520824957652782,1.431057520991173,1.272548246669709,-0.32341005163978537,-32.291544430012436,-1.0,-1.0,23.11999999999898
2026-04-01,2026-04-01 08:15:00+00:00,2026-04-01 08:18:00+00:00,BUY,4.3,4682.66,4684.82,4674.2698615984955,4705.920276803007,TP,4705.920276803007,2026-04-01 09:25:00+00:00,10.550138401503844,10.550138401503844,0.6770350411871524,0.5714806716841588,2.313713723084466,0.41989970476291744,0.20473665062933796,41.540553606015095,-0.66,-0.66,21.62400000000147
2026-04-01,2026-04-01 04:15:00+00:00,2026-04-01 04:16:00+00:00,SELL,4.0,4707.89,4701.26,4719.490703298827,4664.798593402348,SL,4719.490703298827,2026-04-01 09:48:00+00:00,18.230703298826132,18.230703298826132,0.8914504527703038,0.8961577121020591,1.8830869789982498,1.1420294466281122,0.3636722013037759,-37.46140659765297,-1.0,-1.0,23.94800000000032
2026-04-01,2026-04-01 14:30:00+00:00,2026-04-01 14:34:00+00:00,SELL,5.0,4744.95,4746.78,4758.621432189921,4723.097135620158,SL,4758.621432189921,2026-04-01 14:43:00+00:00,11.841432189921003,11.841432189921003,0.6551227322414284,0.5381804785902912,0.10302807805949055,1.0589935236612305,-0.15454211708931262,-24.442864379841705,-24.442864379841705,-24.442864379841705,-24.442864379841705
