day,queue_time,entry_time,side,score,queue_price,entry,sl,tp,outcome,exit_price,exit_time,r_price,atr,prob,prob_edge,mfe_r,mae_r,chase_atr,pnl_usd,be05_usd,be10_usd,lock60_usd
2026-06-01,2026-06-01 03:45:00+00:00,2026-06-01 04:12:00+00:00,BUY,5.3,4535.81,4529.36,4521.810637060258,4544.458725879483,SL,4521.810637060258,2026-06-01 05:50:00+00:00,7.549362939741601,7.549362939741601,0.6618082779448289,0.4747085597165886,0.9338536319253302,1.006707461366215,-0.8543767270806956,-15.898725879483028,-0.8,-15.898725879483028,-15.898725879483028
2026-06-01,2026-06-01 04:15:00+00:00,2026-06-01 04:17:00+00:00,SELL,4.0,4533.82,4530.92,4539.407654830295,4513.94469033941,TP,4513.94469033941,2026-06-01 06:19:00+00:00,8.4876548302948,8.4876548302948,0.8719306772901607,0.8757421932257318,2.018225333440561,0.6468217793688364,0.34167270677039435,32.850619321180055,-1.1,32.850619321180055,32.850619321180055
2026-06-01,2026-06-01 05:00:00+00:00,2026-06-01 05:19:00+00:00,SELL,5.0,4525.34,4532.13,4540.620808196195,4515.14838360761,TP,4515.14838360761,2026-06-01 06:19:00+00:00,8.490808196194752,8.490808196194752,0.6159070371475376,0.4865167186616239,2.15998283982194,0.06948690706080964,-0.799688303292845,32.883232784779395,32.883232784779395,32.883232784779395,32.883232784779395
2026-06-01,2026-06-01 05:15:00+00:00,2026-06-01 05:19:00+00:00,SELL,5.0,4531.98,4532.13,4540.770033770035,4514.849932459929,TP,4514.849932459929,2026-06-01 06:19:00+00:00,8.64003377003553,8.64003377003553,0.9548304826556022,0.9759336502613072,2.1226768885562732,0.06828677013350601,-0.017361043254340066,33.480135080142574,33.480135080142574,33.480135080142574,33.480135080142574
2026-06-01,2026-06-01 08:15:00+00:00,2026-06-01 08:27:00+00:00,SELL,4.8,4517.95,4521.81,4528.646849649454,4508.136300701092,TP,4508.136300701092,2026-06-01 09:21:00+00:00,6.83684964945403,6.83684964945403,0.6844658455319119,0.5898996121512984,2.0140855373498034,0.47243981740296154,-0.5645875217263012,26.247398597816208,-1.1,-1.1,7.312000000000262
2026-06-01,2026-06-01 11:00:00+00:00,2026-06-01 12:22:00+00:00,SELL,5.0,4502.89,4504.51,4512.7339117646125,4488.062176470776,SL,4512.7339117646125,2026-06-01 14:24:00+00:00,8.223911764612366,8.223911764612366,0.7139102946998703,0.6476700945068475,1.885963814293341,1.001956275291844,-0.1969865492685341,-17.46782352922448,-1.02,-1.02,13.404000000000888
2026-06-01,2026-06-01 11:45:00+00:00,2026-06-01 12:22:00+00:00,SELL,5.0,4499.91,4504.51,4512.696107895365,4488.1377842092725,SL,4512.696107895365,2026-06-01 14:24:00+00:00,8.186107895363953,8.186107895363953,0.6352129189210387,0.586114470552653,1.8946732926381304,1.006583361143621,-0.5619276045219836,-17.39221579072866,-1.02,-1.02,13.404000000000888
2026-06-01,2026-06-01 15:30:00+00:00,2026-06-01 15:30:00+00:00,SELL,5.0,4505.37,4505.37,4512.7076023638965,4490.694795272207,TP,4490.694795272207,2026-06-01 16:12:00+00:00,7.337602363896467,7.337602363896467,0.6068227384996941,0.43440198834421107,3.1931411431183525,0.6759701267548847,-0.0,28.330409455586487,-1.02,28.330409455586487,28.330409455586487
2026-06-01,2026-06-01 16:15:00+00:00,2026-06-01 16:21:00+00:00,SELL,4.5,4484.04,4477.78,4489.1737340425125,4454.992531914974,TP,4454.992531914974,2026-06-01 16:54:00+00:00,11.393734042512744,11.393734042512744,0.7182667665877506,0.6479629262855366,2.0792130052892714,0.13779503665282808,0.5494247958257287,44.55493617005093,-1.02,44.55493617005093,44.55493617005093
2026-06-01,2026-06-01 19:15:00+00:00,2026-06-01 19:20:00+00:00,BUY,5.0,4467.15,4466.59,4454.946585630779,4489.876828738443,TP,4489.876828738443,2026-06-01 20:44:00+00:00,11.643414369221475,11.643414369221475,0.6760625624352685,0.5052687157192889,2.0612510419144976,0.1872303029739252,-0.04809585764462787,45.55365747688527,45.55365747688527,45.55365747688527,17.47200000000019
2026-06-01,2026-06-01 18:15:00+00:00,2026-06-01 18:20:00+00:00,BUY,4.3,4464.12,4465.15,4452.2071362192555,4491.035727561488,TP,4491.035727561488,2026-06-01 20:45:00+00:00,12.94286378074414,12.94286378074414,0.7443956612142257,0.6228308038023876,2.026599402137291,0.17306834391105633,0.07958053313766131,50.75145512297647,-1.02,-1.02,16.404000000000888
2026-06-01,2026-06-01 23:45:00+00:00,2026-06-01 23:49:00+00:00,BUY,4.0,4482.4,4483.1,4478.502233360516,4492.295533278971,SL,4478.502233360516,2026-06-02 03:07:00+00:00,4.597766639484926,4.597766639484926,0.6372712808186466,0.49650431069237333,1.1179340760485479,1.1070592309509564,0.15224783136865477,-10.215533278969378,-1.02,-1.02,5.147999999999666
