day,queue_time,entry_time,side,score,queue_price,entry,sl,tp,outcome,exit_price,exit_time,r_price,atr,prob,prob_edge,mfe_r,mae_r,chase_atr,pnl_usd,be05_usd,be10_usd,lock60_usd
2026-02-02,2026-02-02 02:15:00+00:00,2026-02-02 02:25:00+00:00,SELL,4.6,4844.51,4856.78,4928.289784999155,4713.760430001688,TP,4713.760430001688,2026-02-02 03:08:00+00:00,71.50978499915561,71.50978499915561,0.7089255476577125,0.6173513008377352,2.2071105374161535,0.003635866056698232,-0.17158490967556972,285.4391399966229,285.4391399966229,285.4391399966229,285.4391399966229
2026-02-02,2026-02-02 03:15:00+00:00,2026-02-02 03:21:00+00:00,BUY,4.5,4643.05,4701.72,4619.201289296575,4866.75742140685,SL,4619.201289296575,2026-02-02 06:03:00+00:00,82.51871070342496,82.51871070342496,0.7388937179392538,0.5988171835380923,0.8538669521053918,1.0888439631942906,0.7109902651152905,-165.93742140685063,-0.9000000000000001,-165.93742140685063,-165.93742140685063
2026-02-02,2026-02-02 04:15:00+00:00,2026-02-02 04:18:00+00:00,SELL,4.0,4732.5,4728.92,4800.048324274579,4586.663351450844,TP,4586.663351450844,2026-02-02 07:45:00+00:00,71.1283242745781,71.1283242745781,0.8393969530491288,0.826885047895517,2.193219109138436,0.6081965298803156,0.050331566735355396,283.9132970983122,-0.6,283.9132970983122,91.74000000000015
2026-02-02,2026-02-02 05:00:00+00:00,2026-02-02 05:04:00+00:00,SELL,5.8,4711.15,4711.71,4774.045498794444,4587.039002411112,TP,4587.039002411112,2026-02-02 07:45:00+00:00,62.33549879444394,62.33549879444394,0.8496634369923113,0.7853590178276035,2.22650019145063,0.27640750989763957,-0.008983645127265972,248.74199517777598,-0.6,-0.6,112.94399999999986
2026-02-02,2026-02-02 06:30:00+00:00,2026-02-02 06:35:00+00:00,SELL,5.0,4670.79,4686.13,4744.383643304078,4569.622713391845,TP,4569.622713391845,2026-02-02 07:46:00+00:00,58.253643304077755,58.253643304077755,0.8003402038980478,0.77138567780083,2.110769267394351,0.4573104528577276,-0.26333116917558264,232.05457321631098,232.05457321631098,232.05457321631098,232.05457321631098
2026-02-02,2026-02-02 05:45:00+00:00,2026-02-02 05:52:00+00:00,SELL,5.0,4666.13,4673.98,4735.566183955968,4550.807632088063,TP,4550.807632088063,2026-02-02 07:49:00+00:00,61.586183955968345,61.586183955968345,0.6849098886812781,0.6515659199779139,2.0574419757943065,0.6298490588040683,-0.12746365330269352,245.44473582387366,-0.9000000000000001,245.44473582387366,245.44473582387366
2026-02-02,2026-02-02 07:15:00+00:00,2026-02-02 07:20:00+00:00,SELL,4.8,4661.52,4661.12,4713.907956841203,4555.5440863175945,TP,4555.5440863175945,2026-02-02 07:49:00+00:00,52.787956841202764,52.787956841202764,0.8888381799938658,0.8818052300893414,2.156741931544805,0.16518919317585717,0.007577485925508152,210.55182736481078,210.55182736481078,210.55182736481078,210.55182736481078
2026-02-02,2026-02-02 08:15:00+00:00,2026-02-02 08:29:00+00:00,BUY,5.0,4535.63,4475.96,4419.292902413005,4589.2941951739895,SL,4419.292902413005,2026-02-02 08:39:00+00:00,56.66709758699455,56.66709758699455,0.7383524578425733,0.6441579718348924,0.43305553036886163,1.287696090098451,-1.0529919925472715,-114.33419517398944,-114.33419517398944,-114.33419517398944,-114.33419517398944
2026-02-02,2026-02-02 09:00:00+00:00,2026-02-02 09:02:00+00:00,BUY,4.3,4502.9,4508.63,4436.598902696704,4652.692194606594,TP,4652.692194606594,2026-02-02 11:13:00+00:00,72.0310973032968,72.0310973032968,0.7353138882551167,0.6393758216804248,2.053696327533659,0.0,0.07954897557472328,287.1443892131879,287.1443892131879,287.1443892131879,131.71599999999992
2026-02-02,2026-02-02 09:45:00+00:00,2026-02-02 09:46:00+00:00,BUY,4.8,4582.9,4596.93,4528.6241568073065,4733.541686385389,TP,4733.541686385389,2026-02-02 12:03:00+00:00,68.30584319269418,68.30584319269418,0.7977649691248148,0.7181087709349986,2.0014393148523815,0.5160612672704734,0.20539970439163346,272.26337277077715,272.26337277077715,272.26337277077715,272.26337277077715
2026-02-02,2026-02-02 11:15:00+00:00,2026-02-02 11:19:00+00:00,BUY,4.3,4645.97,4645.98,4591.3141342871795,4755.311731425639,TP,4755.311731425639,2026-02-02 13:19:00+00:00,54.66586571281964,54.66586571281964,0.7614122733083727,0.6653041935418929,2.0074684370042943,0.36293214680302005,0.0001829295094646913,217.58346285127837,217.58346285127837,217.58346285127837,68.62800000000054
2026-02-02,2026-02-02 13:15:00+00:00,2026-02-02 13:22:00+00:00,SELL,5.1,4749.1,4751.88,4801.439353557176,4652.761292885647,SL,4801.439353557176,2026-02-02 14:46:00+00:00,49.559353557176365,49.559353557176365,0.651343414443191,0.5298436687344406,0.2469765870912452,1.1216853330394283,-0.0560943555648375,-99.71870711435221,-99.71870711435221,-99.71870711435221,-99.71870711435221
2026-02-02,2026-02-02 14:00:00+00:00,2026-02-02 14:02:00+00:00,SELL,4.0,4765.97,4763.97,4804.833869560035,4682.242260879932,SL,4804.833869560035,2026-02-02 14:46:00+00:00,40.86386956003453,40.86386956003453,0.6517045687059454,0.553857578030981,0.48894048006508933,1.0645100541957397,0.04894299099750528,-82.6677391200696,-82.6677391200696,-82.6677391200696,-82.6677391200696
2026-02-02,2026-02-02 14:45:00+00:00,2026-02-02 14:49:00+00:00,SELL,4.0,4797.07,4787.86,4824.696995977302,4714.186008045394,TP,4714.186008045394,2026-02-02 15:33:00+00:00,36.836995977302514,36.836995977302514,0.7029943888211713,0.5928076535760602,2.009392949566455,0.413443050822727,0.25002038726705267,146.3479839092106,-1.0,-1.0,54.99200000000018
2026-02-02,2026-02-02 17:00:00+00:00,2026-02-02 17:08:00+00:00,SELL,5.0,4719.23,4720.34,4773.955589202975,4613.108821594051,TP,4613.108821594051,2026-02-02 18:01:00+00:00,53.61558920297475,53.61558920297475,0.7124283805730146,0.6738670248685537,2.040824350279249,0.23799048354563743,-0.020702933913463287,213.48235681189865,213.48235681189865,213.48235681189865,66.52
2026-02-02,2026-02-02 16:45:00+00:00,2026-02-02 17:08:00+00:00,SELL,4.0,4753.83,4720.34,4772.614910618817,4615.790178762366,TP,4615.790178762366,2026-02-02 18:01:00+00:00,52.27491061881703,52.27491061881703,0.6901382305335403,0.6496683682483837,2.093164745854447,0.24409415241366458,0.6406515019070089,208.11964247526845,208.11964247526845,208.11964247526845,66.52
2026-02-02,2026-02-02 17:45:00+00:00,2026-02-02 17:53:00+00:00,SELL,4.5,4675.49,4652.62,4706.51066947524,4544.83866104952,SL,4706.51066947524,2026-02-02 18:22:00+00:00,53.89066947524019,53.89066947524019,0.691866997918098,0.6514075802940341,1.039326483515551,1.0354297050556633,0.42437773036958476,-108.64133895048087,-0.86,-108.64133895048087,-108.64133895048087
